timestamp,temperature,humidity,pressure,wind_speed,rainfall,ml_prediction,ml_status,anomaly_score
2020-10-20 11:10:00,10.46,74.23,989.21,4.34,0.0,0,Normal,0.21157871140594547
2020-10-20 11:20:00,10.56,73.58,989.35,3.56,0.0,0,Normal,0.22652266895727563
2020-10-20 11:30:00,10.85,72.23,989.28,4.02,0.0,0,Normal,0.21578544263499522
2020-10-20 11:40:00,11.04,72.12,989.21,3.67,0.0,0,Normal,0.22517195210875873
2020-10-20 11:50:00,11.23,70.86,988.95,3.74,0.0,0,Normal,0.22304081558508143
2020-10-20 12:00:00,11.35,70.62,988.92,3.65,0.0,0,Normal,0.22528520661220397
2020-10-20 12:10:00,11.63,70.1,988.95,2.97,0.0,0,Normal,0.23549534728708216
2020-10-20 12:20:00,12.36,67.05,988.89,3.27,0.0,0,Normal,0.22670109890080975
2020-10-20 12:30:00,12.57,65.54,988.7,3.78,0.0,0,Normal,0.2204089215081828
2020-10-20 12:40:00,12.88,64.89,988.45,3.87,0.0,0,Normal,0.21317159535977998
2020-10-20 12:50:00,13.43,62.15,988.31,3.94,0.0,0,Normal,0.20881575513493006
2020-10-20 13:00:00,13.92,57.56,988.06,4.93,0.0,0,Normal,0.18574742865062766
2020-10-20 13:10:00,14.11,54.44,987.76,4.95,0.0,0,Normal,0.18493320673783498
2020-10-20 13:20:00,14.19,54.56,987.76,4.35,0.0,0,Normal,0.19887284772204056
2020-10-20 13:30:00,14.27,54.66,987.79,3.35,0.0,0,Normal,0.2120971968820768
2020-10-20 13:40:00,14.4,54.28,987.78,3.0,0.0,0,Normal,0.22286665254900695
2020-10-20 13:50:00,14.54,52.37,987.59,4.4,0.0,0,Normal,0.1935381572295758
2020-10-20 14:00:00,14.61,52.0,987.22,4.59,0.0,0,Normal,0.18839385737230752
2020-10-20 14:10:00,14.78,52.32,987.28,2.54,0.0,0,Normal,0.22276687027120878
2020-10-20 14:20:00,14.84,51.62,987.22,3.36,0.0,0,Normal,0.21164298148322425
2020-10-20 14:30:00,14.79,51.95,987.15,3.16,0.0,0,Normal,0.2173104383471252
2020-10-20 14:40:00,14.75,52.48,987.06,2.8,0.0,0,Normal,0.22173530370837574
2020-10-20 14:50:00,14.66,52.85,986.94,3.16,0.0,0,Normal,0.21956954894786201
2020-10-20 15:00:00,14.52,53.03,986.96,3.37,0.0,0,Normal,0.21333219257003
2020-10-20 15:10:00,14.38,53.64,987.02,3.36,0.0,0,Normal,0.21311423631812587
2020-10-20 15:20:00,14.3,54.84,987.07,2.46,0.0,0,Normal,0.22643622269406577
2020-10-20 15:30:00,14.27,55.33,987.35,2.68,0.0,0,Normal,0.2256019593490507
2020-10-20 15:40:00,14.18,56.28,987.4,1.89,0.0,0,Normal,0.22995273540553113
2020-10-20 15:50:00,14.08,57.23,987.33,2.15,0.0,0,Normal,0.23084539038281338
2020-10-20 16:00:00,13.9,58.03,987.14,2.42,0.0,0,Normal,0.2276328425479961
2020-10-20 16:10:00,13.69,59.54,987.1,1.99,0.0,0,Normal,0.23133883702348795
2020-10-20 16:20:00,13.51,61.18,986.93,0.91,0.0,0,Normal,0.23089103502594271
2020-10-20 16:30:00,13.39,61.32,986.89,1.89,0.0,0,Normal,0.23598060905703167
2020-10-20 16:40:00,13.27,61.71,986.8,2.73,0.0,0,Normal,0.2312272235565726
2020-10-20 16:50:00,13.19,62.25,986.81,1.72,0.0,0,Normal,0.2374271943277761
2020-10-20 17:00:00,13.04,63.23,986.83,1.69,0.0,0,Normal,0.238320153027979
2020-10-20 17:10:00,12.86,64.81,986.77,1.8,0.0,0,Normal,0.2384645059734623
2020-10-20 17:20:00,12.66,66.05,986.84,1.58,0.0,0,Normal,0.24152514326421104
2020-10-20 17:30:00,12.53,66.72,986.95,1.75,0.0,0,Normal,0.24044536525045285
2020-10-20 17:40:00,12.44,67.19,987.14,1.41,0.0,0,Normal,0.2415292168097466
2020-10-20 17:50:00,12.46,66.98,987.34,1.24,0.0,0,Normal,0.2404540480351599
2020-10-20 18:00:00,12.34,69.11,987.52,1.55,0.0,0,Normal,0.2450897693979765
2020-10-20 18:10:00,12.24,69.72,987.57,0.76,0.0,0,Normal,0.23974664217223352
2020-10-20 18:20:00,12.41,69.16,987.71,0.76,0.0,0,Normal,0.23899270591982247
2020-10-20 18:30:00,12.2,71.79,987.74,1.2,0.0,0,Normal,0.24412913509838774
2020-10-20 18:40:00,12.06,73.38,987.75,1.06,0.0,0,Normal,0.2447699649291567
2020-10-20 18:50:00,11.86,75.08,987.74,1.5,0.0,0,Normal,0.24768960319922956
2020-10-20 19:00:00,11.49,78.33,987.65,2.47,0.0,0,Normal,0.23956988923782663
2020-10-20 19:10:00,11.15,80.7,987.7,1.92,0.0,0,Normal,0.24316751916926582
2020-10-20 19:20:00,11.22,79.2,987.68,1.9,0.0,0,Normal,0.2433968983723548
2020-10-20 19:30:00,11.24,79.56,987.65,2.5,0.0,0,Normal,0.23795703225661363
2020-10-20 19:40:00,11.29,79.17,987.72,2.52,0.0,0,Normal,0.2356549311569146
2020-10-20 19:50:00,11.14,80.3,987.65,1.35,0.0,0,Normal,0.2431695810940765
2020-10-20 20:00:00,11.28,78.94,987.69,1.9,0.0,0,Normal,0.24479549746597584
2020-10-20 20:10:00,11.24,79.65,987.81,1.73,0.0,0,Normal,0.2429906612923699
2020-10-20 20:20:00,11.06,82.0,987.83,2.12,0.1,0,Normal,0.1505238022976521
2020-10-20 20:30:00,10.77,84.4,987.84,1.52,0.2,0,Normal,0.10184019124457955
2020-10-20 20:40:00,10.63,86.3,987.87,1.7,0.1,0,Normal,0.15493737821132136
2020-10-20 20:50:00,10.42,88.3,987.9,2.18,0.1,0,Normal,0.15105796612382277
2020-10-20 21:00:00,10.15,90.9,987.8,2.52,0.2,0,Normal,0.08934353264003414
2020-10-20 21:10:00,9.96,92.1,987.77,2.45,0.0,0,Normal,0.21851110717722871
2020-10-20 21:20:00,9.99,90.9,987.91,2.49,0.1,0,Normal,0.1441241538621275
2020-10-20 21:30:00,10.11,89.8,987.85,2.05,0.0,0,Normal,0.23246434692753998
2020-10-20 21:40:00,10.05,91.0,987.68,2.09,0.0,0,Normal,0.22970660719686997
2020-10-20 21:50:00,9.97,91.2,987.23,1.27,0.0,0,Normal,0.22904231422915478
2020-10-20 22:00:00,10.0,90.3,987.1,3.01,0.0,0,Normal,0.20823711311878762
2020-10-20 22:10:00,9.99,90.0,987.56,3.02,0.0,0,Normal,0.21063231058064597
2020-10-20 22:20:00,10.07,90.1,987.6,1.85,0.0,0,Normal,0.2345962248720782
2020-10-20 22:30:00,9.96,91.1,987.42,2.31,0.0,0,Normal,0.22165931747474027
2020-10-20 22:40:00,9.75,93.7,987.27,1.44,0.0,0,Normal,0.22187374406231325
2020-10-20 22:50:00,9.77,92.6,987.23,1.93,0.0,0,Normal,0.22584939009548116
2020-10-20 23:00:00,9.8,92.1,987.23,1.85,0.0,0,Normal,0.22577189335926928
2020-10-20 23:10:00,9.84,91.7,987.08,1.94,0.0,0,Normal,0.22535870681611636
2020-10-20 23:20:00,10.0,89.8,987.0,2.32,0.0,0,Normal,0.22542672947285786
2020-10-20 23:30:00,10.07,89.3,986.79,1.73,0.0,0,Normal,0.23371404873652302
2020-10-20 23:40:00,10.04,88.9,986.66,2.53,0.0,0,Normal,0.22578089748040592
2020-10-20 23:50:00,10.17,87.2,986.54,2.37,0.0,0,Normal,0.2308726048763225
2020-10-21 00:00:00,10.27,86.2,986.42,2.12,0.0,0,Normal,0.2374595112126926
2020-10-21 00:10:00,10.38,84.9,986.33,2.39,0.0,0,Normal,0.23285414235080676
2020-10-21 00:20:00,10.49,83.9,986.28,2.53,0.0,0,Normal,0.23225855748251661
2020-10-21 00:30:00,10.55,83.5,986.22,1.65,0.0,0,Normal,0.2419944494551401
2020-10-21 00:40:00,10.54,84.3,986.12,1.53,0.0,0,Normal,0.23891101203274406
2020-10-21 00:50:00,10.32,85.7,985.96,1.77,0.0,0,Normal,0.23992573038806025
2020-10-21 01:00:00,10.46,82.9,985.97,2.56,0.0,0,Normal,0.23431113735959658
2020-10-21 01:10:00,10.58,83.2,985.98,2.28,0.0,0,Normal,0.23840920767199086
2020-10-21 01:20:00,10.58,82.5,985.99,2.23,0.0,0,Normal,0.2371795195205907
2020-10-21 01:30:00,10.59,83.5,986.01,1.47,0.0,0,Normal,0.2416406391453153
2020-10-21 01:40:00,10.44,85.0,985.94,1.52,0.0,0,Normal,0.23923415580739987
2020-10-21 01:50:00,10.47,83.5,985.82,1.51,0.0,0,Normal,0.2413066280181112
2020-10-21 02:00:00,10.63,81.8,985.81,1.94,0.0,0,Normal,0.2387386984549661
2020-10-21 02:10:00,10.73,81.2,985.78,2.18,0.0,0,Normal,0.2381341857921785
2020-10-21 02:20:00,10.73,81.2,985.78,2.56,0.0,0,Normal,0.2329684142064657
2020-10-21 02:30:00,10.78,80.3,985.69,2.6,0.0,0,Normal,0.23538064028570888
2020-10-21 02:40:00,10.84,79.93,985.57,2.75,0.0,0,Normal,0.23373758097049174
2020-10-21 02:50:00,10.81,80.2,985.49,3.05,0.0,0,Normal,0.22541836378084446
2020-10-21 03:00:00,10.85,79.82,985.5,3.14,0.0,0,Normal,0.22491548819603835
2020-10-21 03:10:00,10.78,80.8,985.32,3.0,0.0,0,Normal,0.22191993379125097
2020-10-21 03:20:00,10.68,82.1,985.02,2.56,0.0,0,Normal,0.22830757982964967
2020-10-21 03:30:00,10.64,82.0,984.86,2.35,0.0,0,Normal,0.23041923650932655
2020-10-21 03:40:00,10.78,80.8,984.76,2.93,0.0,0,Normal,0.2247721426307313
2020-10-21 03:50:00,10.79,80.6,984.51,2.42,0.0,0,Normal,0.23064147423177306
2020-10-21 04:00:00,10.82,80.2,984.62,3.4,0.0,0,Normal,0.2188215364226448
2020-10-21 04:10:00,10.82,79.98,984.59,3.21,0.0,0,Normal,0.21886111906529282
2020-10-21 04:20:00,10.76,80.7,984.69,3.08,0.0,0,Normal,0.22014862966838628
2020-10-21 04:30:00,10.56,82.8,984.6,3.03,0.0,0,Normal,0.21984047152986003
2020-10-21 04:40:00,10.59,81.6,984.54,2.99,0.0,0,Normal,0.21875760454067505
2020-10-21 04:50:00,10.61,81.5,984.49,2.96,0.0,0,Normal,0.22049416661143867
2020-10-21 05:00:00,10.65,81.1,984.42,3.04,0.0,0,Normal,0.21847769228003378
2020-10-21 05:10:00,10.61,81.3,984.37,3.22,0.0,0,Normal,0.21547932834011463
2020-10-21 05:20:00,10.64,80.7,984.33,3.08,0.0,0,Normal,0.21928056656010103
2020-10-21 05:30:00,10.61,80.5,984.37,3.46,0.0,0,Normal,0.2145642291262439
2020-10-21 05:40:00,10.69,79.65,984.31,3.51,0.0,0,Normal,0.21525809056361023
2020-10-21 05:50:00,10.65,80.4,984.28,3.41,0.0,0,Normal,0.2181595969095254
2020-10-21 06:00:00,10.53,81.0,984.15,3.55,0.0,0,Normal,0.2135076687391821
2020-10-21 06:10:00,10.55,80.4,984.08,3.0,0.0,0,Normal,0.2226752199254018
2020-10-21 06:20:00,10.6,79.01,984.09,3.67,0.0,0,Normal,0.21363971474599813
2020-10-21 06:30:00,10.58,80.4,984.08,2.21,0.0,0,Normal,0.23624461718008327
2020-10-21 06:40:00,10.26,83.0,984.01,2.24,0.0,0,Normal,0.23422958118605236
2020-10-21 06:50:00,10.12,83.7,984.16,2.32,0.0,0,Normal,0.23269438500433287
2020-10-21 07:00:00,10.32,81.4,984.22,2.74,0.0,0,Normal,0.22816854881268772
2020-10-21 07:10:00,10.38,80.4,984.13,2.73,0.0,0,Normal,0.23081801391926748
2020-10-21 07:20:00,10.61,77.81,984.09,3.22,0.0,0,Normal,0.22225566353213733
2020-10-21 07:30:00,10.61,78.55,984.05,2.26,0.0,0,Normal,0.2362242651853857
2020-10-21 07:40:00,10.62,77.96,983.99,2.95,0.0,0,Normal,0.22489368459606052
2020-10-21 07:50:00,10.68,77.03,984.1,3.22,0.0,0,Normal,0.22264641685110548
2020-10-21 08:00:00,10.85,75.4,984.27,3.2,0.0,0,Normal,0.22732170912911637
2020-10-21 08:10:00,11.02,74.59,984.17,2.96,0.0,0,Normal,0.22656584519649303
2020-10-21 08:20:00,11.14,73.69,984.18,2.24,0.0,0,Normal,0.2375786130828822
2020-10-21 08:30:00,11.29,72.6,984.26,1.43,0.0,0,Normal,0.2399862948324744
2020-10-21 08:40:00,11.53,70.54,984.29,2.19,0.0,0,Normal,0.23737995465005385
2020-10-21 08:50:00,11.66,69.38,984.39,2.04,0.0,0,Normal,0.23714076050375993
2020-10-21 09:00:00,11.88,67.99,984.4,1.65,0.0,0,Normal,0.23633109945831515
2020-10-21 09:10:00,12.14,66.5,984.45,2.44,0.0,0,Normal,0.23210168741896892
2020-10-21 09:20:00,12.23,66.59,984.45,2.67,0.0,0,Normal,0.23167208842029785
2020-10-21 09:30:00,12.29,66.3,984.15,3.92,0.0,0,Normal,0.20907437461889117
2020-10-21 09:40:00,12.45,65.78,984.03,3.53,0.0,0,Normal,0.21808282680103952
2020-10-21 09:50:00,12.51,66.47,984.0,3.94,0.0,0,Normal,0.2068286032381641
2020-10-21 10:00:00,12.55,66.52,984.06,3.44,0.0,0,Normal,0.21882541802631178
2020-10-21 10:10:00,12.61,66.17,984.07,3.54,0.0,0,Normal,0.21748176236709554
2020-10-21 10:20:00,12.58,66.81,983.98,3.9,0.0,0,Normal,0.207613446237225
2020-10-21 10:30:00,12.48,67.94,983.88,3.8,0.0,0,Normal,0.21045223569995364
2020-10-21 10:40:00,12.5,68.43,983.95,3.42,0.0,0,Normal,0.22024407765468812
2020-10-21 10:50:00,12.66,67.22,984.06,3.3,0.0,0,Normal,0.2202156945616302
2020-10-21 11:00:00,12.89,66.89,984.01,2.41,0.0,0,Normal,0.23062168230612828
2020-10-21 11:10:00,13.2,65.82,984.09,2.18,0.0,0,Normal,0.23201886239714958
2020-10-21 11:20:00,13.55,64.66,984.03,2.27,0.0,0,Normal,0.23076297464562695
2020-10-21 11:30:00,13.84,63.74,983.92,1.68,0.0,0,Normal,0.23196355815778635
2020-10-21 11:40:00,13.95,64.08,983.82,1.5,0.0,0,Normal,0.23180128536902284
2020-10-21 11:50:00,14.11,63.56,983.78,1.84,0.0,0,Normal,0.23099481568079155
2020-10-21 12:00:00,14.78,61.61,983.83,0.94,0.0,0,Normal,0.22575346794165624
2020-10-21 12:10:00,15.15,60.78,983.79,1.5,0.0,0,Normal,0.22903280485690353
2020-10-21 12:20:00,15.12,60.7,983.61,1.8,0.0,0,Normal,0.22801694584701782
2020-10-21 12:30:00,15.24,60.58,983.51,1.67,0.0,0,Normal,0.22898964109017494
2020-10-21 12:40:00,15.33,59.97,983.45,1.59,0.0,0,Normal,0.22476693091016237
2020-10-21 12:50:00,15.43,59.71,983.41,0.86,0.0,0,Normal,0.2220434663001235
2020-10-21 13:00:00,15.61,57.92,983.3,0.81,0.0,0,Normal,0.21631157117262834
2020-10-21 13:10:00,15.81,57.67,983.22,1.27,0.0,0,Normal,0.21889203303322458
2020-10-21 13:20:00,15.8,58.97,983.3,1.03,0.0,0,Normal,0.2205764909860634
2020-10-21 13:30:00,15.66,60.41,983.24,0.98,0.0,0,Normal,0.22382585286089995
2020-10-21 13:40:00,15.78,60.8,983.31,0.9,0.0,0,Normal,0.2230693772622987
2020-10-21 13:50:00,16.04,58.12,983.38,1.18,0.0,0,Normal,0.22104892610666943
2020-10-21 14:00:00,16.78,54.08,983.28,2.45,0.0,0,Normal,0.21535678036832728
2020-10-21 14:10:00,17.03,53.39,983.16,3.04,0.0,0,Normal,0.2088518944609689
2020-10-21 14:20:00,17.2,53.12,982.96,3.11,0.0,0,Normal,0.20652607582731924
2020-10-21 14:30:00,17.42,52.96,982.83,3.15,0.0,0,Normal,0.20563647740524682
2020-10-21 14:40:00,17.68,52.63,982.81,3.13,0.0,0,Normal,0.20567062715152284
2020-10-21 14:50:00,18.17,50.72,982.71,2.82,0.0,0,Normal,0.20765028341463898
2020-10-21 15:00:00,18.54,49.27,982.64,2.97,0.0,0,Normal,0.2026242554200246
2020-10-21 15:10:00,18.44,49.13,982.56,2.78,0.0,0,Normal,0.2058295220390594
2020-10-21 15:20:00,18.25,49.88,982.53,3.49,0.0,0,Normal,0.1969705572551131
2020-10-21 15:30:00,18.08,52.48,982.5,3.13,0.0,0,Normal,0.20270724484149494
2020-10-21 15:40:00,17.97,52.0,982.37,3.56,0.0,0,Normal,0.19636405898719322
2020-10-21 15:50:00,17.91,51.54,982.44,2.99,0.0,0,Normal,0.20686289775531252
2020-10-21 16:00:00,17.75,51.56,982.51,2.93,0.0,0,Normal,0.2061420411155822
2020-10-21 16:10:00,17.64,52.38,982.52,2.9,0.0,0,Normal,0.20531334841822596
2020-10-21 16:20:00,17.43,53.17,982.58,2.94,0.0,0,Normal,0.20653898875017646
2020-10-21 16:30:00,17.39,52.76,982.65,1.8,0.0,0,Normal,0.21265761795107302
2020-10-21 16:40:00,17.37,53.4,982.75,1.5,0.0,0,Normal,0.21563734835154558
2020-10-21 16:50:00,17.09,55.13,982.78,2.48,0.0,0,Normal,0.21512727308955337
2020-10-21 17:00:00,16.65,56.62,982.86,2.21,0.0,0,Normal,0.21997204054626873
2020-10-21 17:10:00,16.56,55.78,982.87,2.33,0.0,0,Normal,0.21548697849327803
2020-10-21 17:20:00,16.6,55.1,982.78,1.8,0.0,0,Normal,0.21712454496754335
2020-10-21 17:30:00,16.78,53.24,982.92,2.46,0.0,0,Normal,0.21411302288594947
2020-10-21 17:40:00,16.84,52.52,983.03,3.38,0.0,0,Normal,0.2040294770902849
2020-10-21 17:50:00,16.69,53.06,983.11,4.45,0.0,0,Normal,0.1795425715664219
2020-10-21 18:00:00,16.74,52.33,983.22,4.12,0.0,0,Normal,0.1857484761355936
2020-10-21 18:10:00,16.78,52.41,983.37,2.32,0.0,0,Normal,0.21453210563177727
2020-10-21 18:20:00,16.26,55.38,983.46,2.07,0.0,0,Normal,0.2199422597011605
2020-10-21 18:30:00,15.81,57.38,983.56,2.72,0.0,0,Normal,0.21896188409474066
2020-10-21 18:40:00,15.42,59.64,983.57,2.69,0.0,0,Normal,0.22205120695104813
2020-10-21 18:50:00,15.16,60.49,983.6,2.62,0.0,0,Normal,0.22643693848792412
2020-10-21 19:00:00,15.94,57.2,983.73,3.23,0.0,0,Normal,0.21201500518859895
2020-10-21 19:10:00,16.32,56.65,983.83,2.82,0.0,0,Normal,0.21608110065791636
2020-10-21 19:20:00,16.33,57.19,983.89,1.92,0.0,0,Normal,0.2215704487559173
2020-10-21 19:30:00,16.28,57.88,983.96,2.19,0.0,0,Normal,0.22185415491997407
