timestamp,station_id,city,temperature,humidity,pressure,wind_speed,rainfall,ml_prediction,ml_status,anomaly_score
2025-10-20 06:00:00,AWS_002,Mumbai,34.8,37,1007.7,7.7,0.0,0,Normal,0.1382116957141074
2025-10-20 07:00:00,AWS_004,Delhi,32.8,31,987.9,7.1,0.0,0,Normal,0.15911376109344433
2025-10-20 07:00:00,AWS_005,Bengaluru,26.2,68,909.6,10.0,0.0,0,Normal,0.17364110882441536
2025-10-20 07:00:00,AWS_003,Nashik,29.4,47,947.3,15.0,0.0,0,Normal,0.17969837649050607
2025-10-20 07:00:00,AWS_006,Kolkata,35.6,34,1008.3,10.0,0.0,0,Normal,0.12751517117083166
2025-10-20 07:00:00,AWS_002,Mumbai,35.0,35,1006.6,5.2,0.0,0,Normal,0.12935626478026996
2025-10-20 07:00:00,AWS_007,Jaipur,29.9,33,964.9,8.8,0.0,0,Normal,0.1927301970889046
2025-10-20 07:00:00,AWS_001,Pune,31.6,33,947.7,15.5,0.0,0,Normal,0.153440049211107
2025-10-20 08:00:00,AWS_007,Jaipur,30.1,33,964.3,7.3,0.0,0,Normal,0.18559612655804408
2025-10-20 08:00:00,AWS_003,Nashik,30.0,45,946.3,14.8,0.0,0,Normal,0.17807449607041326
2025-10-20 08:00:00,AWS_005,Bengaluru,27.1,65,908.4,8.9,0.0,0,Normal,0.16467205067419294
2025-10-20 08:00:00,AWS_001,Pune,32.1,32,946.6,14.7,0.0,0,Normal,0.15725551847257524
2025-10-20 08:00:00,AWS_004,Delhi,33.1,30,987.2,8.0,0.0,0,Normal,0.16134742557809123
2025-10-20 08:00:00,AWS_002,Mumbai,35.1,34,1005.6,1.4,0.0,0,Normal,0.08254253181714499
2025-10-20 08:00:00,AWS_006,Kolkata,35.5,33,1007.3,10.6,0.0,0,Normal,0.12463803891637515
2025-10-20 09:00:00,AWS_001,Pune,32.4,30,945.8,13.9,0.0,0,Normal,0.16080004556756644
2025-10-20 09:00:00,AWS_007,Jaipur,30.2,32,963.4,6.1,0.0,0,Normal,0.1807274424670764
2025-10-20 09:00:00,AWS_005,Bengaluru,27.1,63,907.7,10.9,0.0,0,Normal,0.1606285463884361
2025-10-20 09:00:00,AWS_006,Kolkata,35.2,34,1006.5,10.9,0.0,0,Normal,0.13002277843648896
2025-10-20 09:00:00,AWS_002,Mumbai,34.8,38,1004.8,6.9,0.0,0,Normal,0.1407831917712853
2025-10-20 09:00:00,AWS_004,Delhi,33.0,29,986.1,8.3,0.0,0,Normal,0.1628872446045455
2025-10-20 09:00:00,AWS_003,Nashik,30.2,44,945.5,13.6,0.0,0,Normal,0.1874762027760143
2025-10-20 10:00:00,AWS_006,Kolkata,34.7,36,1005.8,10.1,0.0,0,Normal,0.1388898068202285
2025-10-20 10:00:00,AWS_005,Bengaluru,24.6,71,907.1,13.1,0.3,0,Normal,0.11912649804310327
2025-10-20 10:00:00,AWS_004,Delhi,32.6,30,985.6,8.2,0.0,0,Normal,0.16472704146034678
2025-10-20 10:00:00,AWS_007,Jaipur,30.2,30,962.8,5.2,0.0,0,Normal,0.17463664577695426
2025-10-20 10:00:00,AWS_003,Nashik,29.9,43,944.9,13.3,0.0,0,Normal,0.18592525022126483
2025-10-20 10:00:00,AWS_002,Mumbai,33.2,52,1004.2,12.5,0.2,0,Normal,0.1067152590866568
2025-10-20 10:00:00,AWS_001,Pune,32.1,31,945.1,13.0,0.0,0,Normal,0.1713595570492687
2025-10-20 11:00:00,AWS_005,Bengaluru,24.0,76,907.1,13.7,0.0,0,Normal,0.15446118308561785
2025-10-20 11:00:00,AWS_003,Nashik,29.4,44,944.6,12.3,0.0,0,Normal,0.1903856594822274
2025-10-20 11:00:00,AWS_004,Delhi,32.1,30,985.5,8.0,0.0,0,Normal,0.16456164790213856
2025-10-20 11:00:00,AWS_001,Pune,31.5,33,944.8,12.8,0.0,0,Normal,0.1748625131310912
2025-10-20 11:00:00,AWS_002,Mumbai,32.6,56,1003.8,12.3,0.0,0,Normal,0.165975442770684
2025-10-20 11:00:00,AWS_007,Jaipur,29.6,35,962.7,2.7,0.0,0,Normal,0.16294527914145113
2025-10-20 11:00:00,AWS_006,Kolkata,33.7,39,1006.0,9.2,0.0,0,Normal,0.15459910252740344
2025-10-20 12:00:00,AWS_003,Nashik,28.8,48,944.5,10.6,0.0,0,Normal,0.2030774137707828
2025-10-20 12:00:00,AWS_004,Delhi,30.7,36,985.5,8.5,0.0,0,Normal,0.1743186741631711
2025-10-20 12:00:00,AWS_006,Kolkata,32.1,52,1006.5,7.3,0.0,0,Normal,0.17666963400305868
2025-10-20 12:00:00,AWS_001,Pune,30.8,34,945.1,12.5,0.0,0,Normal,0.18037791846815832
2025-10-20 12:00:00,AWS_007,Jaipur,27.6,49,962.5,4.2,0.0,0,Normal,0.19474283696317485
2025-10-20 12:00:00,AWS_002,Mumbai,32.4,58,1004.1,11.1,0.0,0,Normal,0.1770403290524621
2025-10-20 12:00:00,AWS_005,Bengaluru,22.7,84,908.0,8.4,0.0,0,Normal,0.17303750368349102
2025-10-20 13:00:00,AWS_005,Bengaluru,21.8,91,908.8,9.9,0.0,0,Normal,0.17599462054724146
2025-10-20 13:00:00,AWS_003,Nashik,27.0,54,944.9,12.5,0.0,0,Normal,0.20355111534440506
2025-10-20 13:00:00,AWS_001,Pune,29.4,39,945.5,11.3,0.0,0,Normal,0.19314353762299985
2025-10-20 13:00:00,AWS_007,Jaipur,25.5,61,962.5,3.3,0.0,0,Normal,0.1953334603921168
2025-10-20 13:00:00,AWS_002,Mumbai,30.6,72,1004.6,12.5,0.0,0,Normal,0.18262608814751397
2025-10-20 13:00:00,AWS_004,Delhi,29.6,41,986.1,4.3,0.0,0,Normal,0.17466572738285974
2025-10-20 13:00:00,AWS_006,Kolkata,30.8,62,1007.5,5.0,0.0,0,Normal,0.19043032667529675
2025-10-20 14:00:00,AWS_007,Jaipur,24.3,64,962.9,2.5,0.0,0,Normal,0.19056930572592218
2025-10-20 14:00:00,AWS_002,Mumbai,30.1,67,1005.4,14.3,0.0,0,Normal,0.1729371049098522
2025-10-20 14:00:00,AWS_006,Kolkata,30.1,66,1008.8,3.1,0.0,0,Normal,0.17932650299386893
2025-10-20 14:00:00,AWS_004,Delhi,28.7,47,986.7,3.5,0.0,0,Normal,0.1845647012823443
2025-10-20 14:00:00,AWS_001,Pune,28.4,42,946.5,12.7,0.0,0,Normal,0.19423518562860437
2025-10-20 14:00:00,AWS_005,Bengaluru,21.1,94,910.1,9.2,0.2,0,Normal,0.13503987202396772
2025-10-20 14:00:00,AWS_003,Nashik,26.1,57,945.8,14.4,0.0,0,Normal,0.19654207714521588
2025-10-20 15:00:00,AWS_006,Kolkata,29.2,70,1009.7,2.4,0.0,0,Normal,0.16806723209706037
2025-10-20 15:00:00,AWS_002,Mumbai,30.1,61,1006.5,12.3,0.0,0,Normal,0.18672649431930105
2025-10-20 15:00:00,AWS_004,Delhi,28.0,51,986.9,3.3,0.0,0,Normal,0.1851005978782544
2025-10-20 15:00:00,AWS_001,Pune,27.4,46,947.7,12.0,0.0,0,Normal,0.20189613240022009
2025-10-20 15:00:00,AWS_005,Bengaluru,21.1,93,910.5,9.4,0.0,0,Normal,0.17098626738194544
2025-10-20 15:00:00,AWS_007,Jaipur,23.5,64,963.2,4.2,0.0,0,Normal,0.2003788701985889
2025-10-20 15:00:00,AWS_003,Nashik,25.6,57,946.7,14.6,0.0,0,Normal,0.19026922727393553
2025-10-20 16:00:00,AWS_002,Mumbai,29.9,58,1007.0,9.2,0.0,0,Normal,0.19592580994360448
2025-10-20 16:00:00,AWS_004,Delhi,27.3,55,987.2,3.1,0.0,0,Normal,0.18808611387624863
2025-10-20 16:00:00,AWS_001,Pune,26.7,50,947.9,11.0,0.0,0,Normal,0.20733252259740365
2025-10-20 16:00:00,AWS_006,Kolkata,28.7,72,1009.7,2.4,0.0,0,Normal,0.1699303071763179
2025-10-20 16:00:00,AWS_007,Jaipur,23.1,60,963.5,5.6,0.0,0,Normal,0.19815576379540667
2025-10-20 16:00:00,AWS_005,Bengaluru,20.8,96,910.6,9.3,0.0,0,Normal,0.16234330904302102
2025-10-20 16:00:00,AWS_003,Nashik,25.1,58,947.2,14.3,0.0,0,Normal,0.19630790601106612
2025-10-20 17:00:00,AWS_005,Bengaluru,20.5,96,910.3,9.9,0.0,0,Normal,0.1637774363579369
2025-10-20 17:00:00,AWS_001,Pune,26.1,52,947.9,10.7,0.0,0,Normal,0.20585642233558465
2025-10-20 17:00:00,AWS_004,Delhi,26.5,57,987.3,3.2,0.0,0,Normal,0.19162286374297638
2025-10-20 17:00:00,AWS_006,Kolkata,28.6,67,1009.6,5.2,0.0,0,Normal,0.19485564649114967
2025-10-20 17:00:00,AWS_002,Mumbai,29.5,58,1007.1,7.2,0.0,0,Normal,0.19685505107408124
2025-10-20 17:00:00,AWS_007,Jaipur,22.8,59,963.5,6.8,0.0,0,Normal,0.20654152953786936
2025-10-20 17:00:00,AWS_003,Nashik,24.6,59,947.3,14.2,0.0,0,Normal,0.19219387408700067
2025-10-20 18:00:00,AWS_004,Delhi,25.6,64,987.3,3.9,0.0,0,Normal,0.19824375694385155
2025-10-20 18:00:00,AWS_001,Pune,25.5,56,947.8,11.4,0.0,0,Normal,0.20532624469099064
2025-10-20 18:00:00,AWS_002,Mumbai,29.2,61,1007.1,7.7,0.0,0,Normal,0.19820441687149482
2025-10-20 18:00:00,AWS_003,Nashik,24.1,64,947.1,12.4,0.0,0,Normal,0.20642143982492356
2025-10-20 18:00:00,AWS_007,Jaipur,22.7,62,963.9,9.0,0.0,0,Normal,0.2110997975721094
2025-10-20 18:00:00,AWS_005,Bengaluru,20.5,96,910.2,11.6,0.0,0,Normal,0.15790838261099766
2025-10-20 18:00:00,AWS_006,Kolkata,28.0,74,1009.6,7.6,0.0,0,Normal,0.19620888830160582
2025-10-20 19:00:00,AWS_004,Delhi,24.8,68,987.2,3.4,0.0,0,Normal,0.19422853317006217
2025-10-20 19:00:00,AWS_007,Jaipur,21.9,67,963.9,6.9,0.0,0,Normal,0.20249110948302623
2025-10-20 19:00:00,AWS_005,Bengaluru,20.7,97,909.8,9.9,0.4,0,Normal,0.11342648180870607
2025-10-20 19:00:00,AWS_001,Pune,24.9,60,947.5,11.4,0.0,0,Normal,0.20612871728997556
2025-10-20 19:00:00,AWS_003,Nashik,23.1,68,946.8,10.5,0.0,0,Normal,0.21261466222254644
2025-10-20 19:00:00,AWS_002,Mumbai,28.6,63,1007.0,7.5,0.0,0,Normal,0.2035048814997084
2025-10-20 19:00:00,AWS_006,Kolkata,27.4,76,1009.3,7.0,0.0,0,Normal,0.1996964946408642
2025-10-20 20:00:00,AWS_006,Kolkata,26.7,78,1008.9,6.2,0.0,0,Normal,0.203441988994918
2025-10-20 20:00:00,AWS_005,Bengaluru,20.6,95,908.8,9.0,0.3,0,Normal,0.11782889459944185
2025-10-20 20:00:00,AWS_001,Pune,24.5,67,947.3,10.5,0.0,0,Normal,0.2149001595876338
2025-10-20 20:00:00,AWS_004,Delhi,24.2,71,987.3,3.5,0.0,0,Normal,0.19227011818178036
2025-10-20 20:00:00,AWS_002,Mumbai,27.9,64,1006.7,9.3,0.0,0,Normal,0.20458896319234338
2025-10-20 20:00:00,AWS_007,Jaipur,21.3,72,963.7,5.2,0.0,0,Normal,0.19436378291380235
2025-10-20 20:00:00,AWS_003,Nashik,22.3,72,946.4,9.2,0.0,0,Normal,0.2096610465117087
2025-10-20 21:00:00,AWS_004,Delhi,23.6,74,987.4,3.5,0.0,0,Normal,0.19010124978053267
2025-10-20 21:00:00,AWS_007,Jaipur,20.8,75,963.6,4.4,0.0,0,Normal,0.1871229313378518
2025-10-20 21:00:00,AWS_001,Pune,23.8,72,947.1,10.3,0.0,0,Normal,0.2148644478029128
2025-10-20 21:00:00,AWS_002,Mumbai,27.5,64,1006.7,9.6,0.0,0,Normal,0.20377221267872403
2025-10-20 21:00:00,AWS_005,Bengaluru,20.0,98,908.1,8.6,0.0,0,Normal,0.13946786474476203
2025-10-20 21:00:00,AWS_006,Kolkata,26.3,78,1009.2,5.7,0.0,0,Normal,0.2020265354134318
2025-10-20 21:00:00,AWS_003,Nashik,21.8,74,946.0,8.8,0.0,0,Normal,0.20874119186792323
2025-10-20 22:00:00,AWS_006,Kolkata,25.9,79,1009.0,5.8,0.0,0,Normal,0.2030108513259778
2025-10-20 22:00:00,AWS_005,Bengaluru,20.0,98,907.9,7.9,0.0,0,Normal,0.13717462530197116
2025-10-20 22:00:00,AWS_003,Nashik,21.5,76,946.1,9.1,0.0,0,Normal,0.20456717204195374
2025-10-20 22:00:00,AWS_001,Pune,23.2,77,947.0,9.7,0.0,0,Normal,0.2199330755902224
2025-10-20 22:00:00,AWS_007,Jaipur,20.8,75,963.8,4.8,0.0,0,Normal,0.18906721524865122
2025-10-20 22:00:00,AWS_004,Delhi,23.2,77,987.5,3.3,0.0,0,Normal,0.18723878691772444
2025-10-20 22:00:00,AWS_002,Mumbai,27.2,63,1006.6,8.8,0.0,0,Normal,0.20308549572480694
2025-10-20 23:00:00,AWS_006,Kolkata,25.6,80,1009.3,7.0,0.0,0,Normal,0.20209446717356466
2025-10-20 23:00:00,AWS_001,Pune,22.7,82,947.2,8.8,0.0,0,Normal,0.2178468247035686
2025-10-20 23:00:00,AWS_003,Nashik,21.3,75,946.2,10.4,0.0,0,Normal,0.20334883097015816
2025-10-20 23:00:00,AWS_002,Mumbai,26.9,64,1006.8,7.6,0.0,0,Normal,0.20449363677742788
2025-10-20 23:00:00,AWS_004,Delhi,22.7,79,987.5,3.3,0.0,0,Normal,0.1881170580474975
2025-10-20 23:00:00,AWS_005,Bengaluru,20.2,96,907.8,8.2,0.0,0,Normal,0.1482225740519434
2025-10-20 23:00:00,AWS_007,Jaipur,20.5,77,963.8,4.7,0.0,0,Normal,0.18924482511191326
2025-10-21 00:00:00,AWS_004,Delhi,23.2,78,987.9,5.8,0.0,0,Normal,0.2002317075592952
2025-10-21 00:00:00,AWS_005,Bengaluru,20.2,97,908.6,9.2,0.0,0,Normal,0.15198611818995134
2025-10-21 00:00:00,AWS_002,Mumbai,27.0,64,1006.6,6.6,0.0,0,Normal,0.20510331677567217
2025-10-21 00:00:00,AWS_006,Kolkata,25.6,84,1009.9,7.5,0.0,0,Normal,0.19823419090805583
2025-10-21 00:00:00,AWS_003,Nashik,21.2,78,946.4,11.3,0.0,0,Normal,0.20126953917579915
2025-10-21 00:00:00,AWS_001,Pune,22.9,82,947.1,6.5,0.0,0,Normal,0.21513378314895926
2025-10-21 00:00:00,AWS_007,Jaipur,20.9,77,964.3,3.8,0.0,0,Normal,0.1856136846958119
2025-10-21 01:00:00,AWS_003,Nashik,21.0,78,946.7,10.4,0.0,0,Normal,0.20388098788023684
2025-10-21 01:00:00,AWS_007,Jaipur,21.0,78,964.8,3.9,0.0,0,Normal,0.18677273866502825
2025-10-21 01:00:00,AWS_002,Mumbai,26.6,66,1007.1,5.6,0.0,0,Normal,0.20158410685319655
2025-10-21 01:00:00,AWS_001,Pune,22.8,84,947.6,6.1,0.0,0,Normal,0.2137869972318988
2025-10-21 01:00:00,AWS_006,Kolkata,26.4,80,1010.8,7.5,0.0,0,Normal,0.19679782350332292
2025-10-21 01:00:00,AWS_004,Delhi,23.8,77,988.7,4.1,0.0,0,Normal,0.19429650474161303
2025-10-21 01:00:00,AWS_005,Bengaluru,20.3,96,909.3,8.1,0.0,0,Normal,0.15413925669386142
2025-10-21 02:00:00,AWS_004,Delhi,24.1,74,989.5,3.6,0.0,0,Normal,0.19192856796556013
2025-10-21 02:00:00,AWS_006,Kolkata,28.2,72,1011.4,6.0,0.0,0,Normal,0.19120312250157634
2025-10-21 02:00:00,AWS_005,Bengaluru,20.9,93,910.1,10.2,0.0,0,Normal,0.16871395910708048
2025-10-21 02:00:00,AWS_007,Jaipur,22.2,74,965.6,4.5,0.0,0,Normal,0.19454871338650376
2025-10-21 02:00:00,AWS_003,Nashik,21.8,76,947.7,10.4,0.0,0,Normal,0.20873783177728095
2025-10-21 02:00:00,AWS_001,Pune,23.6,82,948.7,7.4,0.0,0,Normal,0.21497540796850334
2025-10-21 02:00:00,AWS_002,Mumbai,27.1,65,1008.1,4.8,0.0,0,Normal,0.20161026523879844
2025-10-21 03:00:00,AWS_007,Jaipur,24.7,67,966.7,4.1,0.0,0,Normal,0.1984850470255045
2025-10-21 03:00:00,AWS_002,Mumbai,28.9,59,1008.7,4.0,0.0,0,Normal,0.1857293700740184
2025-10-21 03:00:00,AWS_003,Nashik,24.1,69,948.7,8.4,0.0,0,Normal,0.21543194356972412
2025-10-21 03:00:00,AWS_001,Pune,25.2,74,949.4,11.0,0.0,0,Normal,0.2139371818233088
2025-10-21 03:00:00,AWS_005,Bengaluru,21.8,87,910.7,12.2,0.0,0,Normal,0.1765890482465633
2025-10-21 03:00:00,AWS_004,Delhi,25.9,64,990.4,2.6,0.0,0,Normal,0.1888210465219276
2025-10-21 03:00:00,AWS_006,Kolkata,30.5,63,1011.6,7.0,0.0,0,Normal,0.18647195608759776
2025-10-21 04:00:00,AWS_005,Bengaluru,22.7,83,911.3,12.6,0.2,0,Normal,0.14510648424846612
2025-10-21 04:00:00,AWS_007,Jaipur,27.1,55,967.2,2.8,0.0,0,Normal,0.19131445822548865
2025-10-21 04:00:00,AWS_006,Kolkata,32.5,52,1011.7,9.9,0.0,0,Normal,0.16532178077164955
2025-10-21 04:00:00,AWS_003,Nashik,26.3,66,949.2,12.2,0.0,0,Normal,0.214251830218806
2025-10-21 04:00:00,AWS_002,Mumbai,31.4,51,1009.0,3.4,0.0,0,Normal,0.16413420966627018
2025-10-21 04:00:00,AWS_001,Pune,27.2,63,949.8,12.3,0.0,0,Normal,0.21248987178769463
2025-10-21 04:00:00,AWS_004,Delhi,28.3,52,990.6,3.8,0.0,0,Normal,0.18874172254111787
2025-10-21 05:00:00,AWS_007,Jaipur,28.9,42,967.4,3.0,0.0,0,Normal,0.17661671154328978
2025-10-21 05:00:00,AWS_002,Mumbai,32.9,47,1008.9,3.8,0.0,0,Normal,0.153270850265457
2025-10-21 05:00:00,AWS_001,Pune,29.0,57,949.8,12.2,0.0,0,Normal,0.204072009494766
2025-10-21 05:00:00,AWS_005,Bengaluru,24.5,77,911.5,13.6,0.2,0,Normal,0.13897972164711792
2025-10-21 05:00:00,AWS_003,Nashik,27.9,62,949.2,14.6,0.0,0,Normal,0.1957930460801972
2025-10-21 05:00:00,AWS_006,Kolkata,33.7,45,1011.0,10.3,0.0,0,Normal,0.14557997372310844
2025-10-21 05:00:00,AWS_004,Delhi,30.1,43,990.4,4.9,0.0,0,Normal,0.17908020871091468
2025-10-21 06:00:00,AWS_004,Delhi,30.3,40,989.9,7.0,0.0,0,Normal,0.18204032114810453
2025-10-21 06:00:00,AWS_002,Mumbai,33.7,46,1008.6,4.3,0.0,0,Normal,0.1478897826182048
2025-10-21 06:00:00,AWS_007,Jaipur,29.3,36,966.8,4.8,0.0,0,Normal,0.18127484542026812
2025-10-21 06:00:00,AWS_005,Bengaluru,25.4,72,911.1,13.1,0.1,0,Normal,0.15041043385330194
2025-10-21 06:00:00,AWS_003,Nashik,29.1,56,948.8,15.0,0.1,0,Normal,0.15692871672913333
2025-10-21 06:00:00,AWS_006,Kolkata,34.0,42,1010.2,9.1,0.0,0,Normal,0.1470641890431748
2025-10-21 06:00:00,AWS_001,Pune,30.6,49,949.4,12.4,0.0,0,Normal,0.1963375695007497
2025-10-21 07:00:00,AWS_001,Pune,31.9,45,948.6,12.4,0.0,0,Normal,0.18329595108036228
2025-10-21 07:00:00,AWS_002,Mumbai,34.4,43,1007.7,1.8,0.2,0,Normal,0.07111072827796738
2025-10-21 07:00:00,AWS_004,Delhi,30.4,39,989.2,5.4,0.1,0,Normal,0.13618165419269007
2025-10-21 07:00:00,AWS_005,Bengaluru,23.3,78,910.1,17.6,1.7,0,Normal,0.04364803853331356
2025-10-21 07:00:00,AWS_007,Jaipur,30.0,35,966.0,3.0,0.0,0,Normal,0.168432249829237
2025-10-21 07:00:00,AWS_006,Kolkata,34.7,39,1009.3,8.8,0.0,0,Normal,0.13936604454030144
2025-10-21 07:00:00,AWS_003,Nashik,29.7,53,948.0,14.6,0.1,0,Normal,0.15348348365742737
2025-10-21 08:00:00,AWS_006,Kolkata,34.7,39,1008.1,9.2,0.0,0,Normal,0.14412439605008315
2025-10-21 08:00:00,AWS_004,Delhi,30.4,39,988.5,7.1,0.1,0,Normal,0.14475858578415968
2025-10-21 08:00:00,AWS_003,Nashik,29.7,55,947.3,13.9,0.3,0,Normal,0.1394779398171197
2025-10-21 08:00:00,AWS_001,Pune,31.8,45,947.7,12.9,0.0,0,Normal,0.18371197966289765
2025-10-21 08:00:00,AWS_007,Jaipur,30.6,33,965.3,2.8,0.0,0,Normal,0.1580836649145762
2025-10-21 08:00:00,AWS_002,Mumbai,34.3,43,1006.9,3.0,0.1,0,Normal,0.10160762394408662
2025-10-21 08:00:00,AWS_005,Bengaluru,21.1,88,909.0,15.0,1.4,0,Normal,0.05646331589046594
2025-10-21 09:00:00,AWS_001,Pune,31.8,44,946.4,10.5,0.0,0,Normal,0.19197590020940536
2025-10-21 09:00:00,AWS_006,Kolkata,34.3,40,1007.5,10.0,0.0,0,Normal,0.15291185255589407
2025-10-21 09:00:00,AWS_002,Mumbai,34.2,43,1005.8,7.4,0.0,0,Normal,0.15070467319501002
2025-10-21 09:00:00,AWS_003,Nashik,30.0,55,946.0,12.3,0.0,0,Normal,0.1982926736343288
2025-10-21 09:00:00,AWS_007,Jaipur,30.7,32,964.5,5.1,0.0,0,Normal,0.1743604174637653
2025-10-21 09:00:00,AWS_004,Delhi,30.1,40,987.6,7.0,0.1,0,Normal,0.14894171236078235
2025-10-21 09:00:00,AWS_005,Bengaluru,22.0,85,908.2,13.9,0.3,0,Normal,0.13391293555134398
2025-10-21 10:00:00,AWS_005,Bengaluru,22.3,84,907.6,12.2,0.3,0,Normal,0.13266347917580867
2025-10-21 10:00:00,AWS_007,Jaipur,30.0,35,964.1,9.1,0.0,0,Normal,0.1925595297697415
